FECHA (YYMMDD);HORA (HHMM);Registros validados;
081005;2100;0,393704;
081005;2200;0,318837;
081005;2300;0,361497;
081006;0000;0,30814;
081006;0100;0,123216;
081006;0200;0,394687;
081006;0300;0,596766;
081006;0400;0,242278;
081006;0500;0,37007;
081006;0600;0,555161;
081006;0700;0,523615;
081006;0800;0,296927;
081006;0900;0,741632;
081006;1000;0,385837;
081006;1100;1,04018;
081006;1200;1,0348;
081006;1300;2,07949;
081006;1400;2,35229;
081006;1500;2,2426;
081006;1600;2,46048;
081006;1700;2,8786;
081006;1800;2,19299;
081006;1900;0,880573;
081006;2000;0,299885;
081006;2100;0,268167;
081006;2200;0,420479;
081006;2300;0,658566;
081007;0000;0,380613;
081007;0100;0,171392;
081007;0200;0,328475;
081007;0300;0,463729;
081007;0400;0,718122;
081007;0500;0,508943;
081007;0600;0,711964;
081007;0700;0,316572;
081007;0800;0,479412;
081007;0900;0,991357;
081007;1000;0,735324;
081007;1100;1,22785;
081007;1200;0,910669;
081007;1300;2,48405;
081007;1400;2,94526;
081007;1500;2,70662;
081007;1600;3,02112;
081007;1700;3,03318;
081007;1800;2,30836;
081007;1900;2,2823;
081007;2000;1,48108;
081007;2100;1,22383;
081007;2200;0,453793;
081007;2300;0,881382;
081008;0000;1,01005;
081008;0100;1,15949;
081008;0200;0,601192;
081008;0300;0,713773;
081008;0400;1,05911;
081008;0500;0,516603;
081008;0600;1,81926;
081008;0700;0,920106;
081008;0800;1,27728;
081008;0900;1,45281;
081008;1000;1,19115;
081008;1100;1,48182;
081008;1200;2,45905;
081008;1300;2,74534;
081008;1400;2,63395;
081008;1500;3,00299;
081008;1600;2,70651;
081008;1700;2,33524;
081008;1800;2,23334;
081008;1900;1,76126;
081008;2000;1,4111;
081008;2100;0,90675;
081008;2200;1,07417;
081008;2300;0,744157;
081009;0000;0,627657;
081009;0100;0,266062;
081009;0200;0,304985;
081009;0300;0,629912;
081009;0400;0,303088;
081009;0500;0,52218;
081009;0600;0,7714;
081009;0700;0,759641;
081009;0800;1,30241;
081009;0900;1,27807;
081009;1000;1,52755;
081009;1100;1,77656;
081009;1200;1,81143;
081009;1300;2,39664;
081009;1400;2,43758;
081009;1500;2,63805;
081009;1600;2,67528;
081009;1700;2,86179;
081009;1800;2,75772;
081009;1900;1,91598;
081009;2000;1,93315;
081009;2100;1,25107;
081009;2200;1,2244;
081009;2300;0,400498;
081010;0000;0,366125;
081010;0100;0,8788;
081010;0200;0,676756;
081010;0300;0,789449;
081010;0400;0,865677;
081010;0500;0,352674;
081010;0600;0,961414;
081010;0700;0,765615;
081010;0800;1,14518;
081010;0900;1,74714;
081010;1000;1,19529;
081010;1100;1,46082;
081010;1200;2,25973;
081010;1300;2,51795;
081010;1400;3,05296;
081010;1500;2,85033;
081010;1600;3,01622;
081010;1700;2,10451;
081010;1800;1,82817;
081010;1900;1,57722;
081010;2000;1,84749;
081010;2100;2,22123;
081010;2200;1,79818;
081010;2300;0,727921;
081011;0000;0,648411;
081011;0100;1,01564;
081011;0200;1,29132;
081011;0300;0,61471;
081011;0400;2,31034;
081011;0500;1,27772;
081011;0600;0,570261;
081011;0700;0,680159;
081011;0800;0,347804;
081011;0900;0,96641;
081011;1000;0,328979;
081011;1100;0,248459;
081011;1200;0,99198;
081011;1300;0,378609;
081011;1400;0,857203;
081011;1500;1,78024;
081011;1600;1,88017;
081011;1700;1,55332;
081011;1800;1,00878;
081011;1900;0,660616;
081011;2000;0,846374;
081011;2100;0,414326;
081011;2200;0,718929;
081011;2300;0,6509;
081012;0000;0,474226;
081012;0100;0,33955;
081012;0200;0,32417;
081012;0300;0,735147;
081012;0400;0,30883;
081012;0500;0,159858;
081012;0600;0,495442;
081012;0700;0,664663;
081012;0800;1,07155;
081012;0900;1,28871;
081012;1000;0,74229;
081012;1100;0,773468;
081012;1200;1,01897;
081012;1300;3,33672;
081012;1400;3,88461;
081012;1500;2,68203;
081012;1600;3,13578;
081012;1700;3,30566;
081012;1800;2,71658;
081012;1900;2,25047;
081012;2000;1,85646;
081012;2100;1,24401;
081012;2200;0,971674;
081012;2300;0,605577;
081013;0000;0,6928;
081013;0100;0,754982;
081013;0200;1,08625;
081013;0300;1,25038;
081013;0400;0,920558;
081013;0500;1,02345;
081013;0600;0,887465;
081013;0700;0,702106;
081013;0800;0,789178;
081013;0900;0,590981;
081013;1000;1,02468;
081013;1100;1,11064;
081013;1200;1,34653;
081013;1300;2,23459;
081013;1400;;
081013;1500;2,2278;
081013;1600;2,84136;
081013;1700;2,22496;
081013;1800;1,60616;
081013;1900;1,12684;
081013;2000;0,257123;
081013;2100;0,380053;
081013;2200;0,106193;
081013;2300;0,440596;
081014;0000;0,313957;
081014;0100;0,271531;
081014;0200;0,431082;
081014;0300;0,437518;
081014;0400;0,212128;
081014;0500;0,509356;
081014;0600;0,266226;
081014;0700;0,4929;
081014;0800;0,294107;
081014;0900;0,370499;
081014;1000;1,01358;
081014;1100;0,45062;
081014;1200;1,25888;
081014;1300;2,47646;
081014;1400;2,41983;
081014;1500;3,17039;
081014;1600;2,99445;
081014;1700;3,20558;
081014;1800;2,45177;
081014;1900;1,12018;
081014;2000;1,65302;
081014;2100;1,57048;
081014;2200;0,838696;
081014;2300;0,164423;
081015;0000;0,549212;
081015;0100;0,407218;
081015;0200;0,162902;
081015;0300;0,162214;
081015;0400;0,577637;
081015;0500;0,316907;
081015;0600;0,211205;
081015;0700;0,84901;
081015;0800;1,0364;
081015;0900;0,514215;
081015;1000;0,957966;
081015;1100;0,639566;
081015;1200;0,961266;
081015;1300;0,76106;
081015;1400;1,67111;
081015;1500;1,78716;
081015;1600;2,5034;
081015;1700;2,50009;
081015;1800;2,16014;
081015;1900;1,14462;
081015;2000;0,137758;
081015;2100;0,353056;
081015;2200;0,245292;
081015;2300;0,474046;
081016;0000;0,293255;
081016;0100;0,317449;
081016;0200;0,171149;
081016;0300;0,525919;
081016;0400;0,496725;
081016;0500;0,441763;
081016;0600;0,916492;
081016;0700;0,693027;
081016;0800;0,639684;
081016;0900;0,588198;
081016;1000;0,764236;
081016;1100;1,02903;
081016;1200;1,71203;
081016;1300;2,43021;
081016;1400;2,45216;
081016;1500;2,69649;
081016;1600;2,83828;
081016;1700;3,26109;
081016;1800;2,27548;
081016;1900;1,93612;
081016;2000;1,19338;
081016;2100;0,911018;
081016;2200;0,59551;
081016;2300;0,476141;
081017;0000;0,756135;
081017;0100;0,105316;
081017;0200;0,602448;
081017;0300;0,399705;
081017;0400;0,273168;
081017;0500;0,359111;
081017;0600;0,217563;
081017;0700;0,748528;
081017;0800;0,360779;
081017;0900;0,705703;
081017;1000;1,07618;
081017;1100;0,840014;
081017;1200;1,27545;
081017;1300;1,60647;
081017;1400;2,23688;
081017;1500;2,64153;
081017;1600;2,89788;
081017;1700;3,00926;
081017;1800;2,10968;
081017;1900;1,179;
081017;2000;1,04366;
081017;2100;0,861375;
081017;2200;1,15291;
081017;2300;0,322993;
081018;0000;0,47217;
081018;0100;0,551294;
081018;0200;0,383304;
081018;0300;0,17299;
081018;0400;0,10931;
081018;0500;0,408848;
081018;0600;0,307351;
081018;0700;0,654634;
081018;0800;0,34751;
081018;0900;0,536011;
081018;1000;0,776566;
081018;1100;0,91157;
081018;1200;1,84621;
081018;1300;2,02626;
081018;1400;2,36329;
081018;1500;2,48206;
081018;1600;2,98044;
081018;1700;2,83873;
081018;1800;2,26476;
081018;1900;1,52605;
081018;2000;0,61903;
081018;2100;0,912802;
081018;2200;1,1859;
081018;2300;0,462326;
081019;0000;0,648305;
081019;0100;0,753315;
081019;0200;0,504148;
081019;0300;0,339494;
081019;0400;0,418369;
081019;0500;0,332976;
081019;0600;0,191157;
081019;0700;0,711224;
081019;0800;0,528388;
081019;0900;0,827682;
081019;1000;0,748903;
081019;1100;1,14297;
081019;1200;1,86399;
081019;1300;2,53273;
081019;1400;2,82923;
081019;1500;3,08565;
081019;1600;3,17729;
081019;1700;2,85539;
081019;1800;2,09793;
081019;1900;1,80473;
081019;2000;1,59452;
081019;2100;0,69031;
081019;2200;0,124228;
081019;2300;0,756082;
081020;0000;1,15778;
081020;0100;0,895761;
081020;0200;1,14361;
081020;0300;0,572552;
081020;0400;0,233647;
081020;0500;1,18067;
081020;0600;0,0431311;
081020;0700;0,531199;
081020;0800;1,20586;
081020;0900;1,49606;
081020;1000;1,05935;
081020;1100;1,71846;
081020;1200;1,8227;
081020;1300;2,6582;
081020;1400;2,84042;
081020;1500;3,33992;
081020;1600;3,12241;
081020;1700;3,47153;
081020;1800;2,66743;
081020;1900;2,01921;
081020;2000;1,26472;
081020;2100;1,78791;
081020;2200;1,63787;
081020;2300;1,1006;
081021;0000;0,745354;
081021;0100;0,51927;
081021;0200;1,03379;
081021;0300;0,999557;
081021;0400;0,653103;
081021;0500;0,758266;
081021;0600;0,239884;
081021;0700;1,18716;
081021;0800;1,5471;
081021;0900;1,05947;
081021;1000;1,03811;
081021;1100;0,816939;
081021;1200;1,51135;
081021;1300;1,91872;
081021;1400;2,27113;
081021;1500;2,8771;
081021;1600;2,63801;
081021;1700;2,53603;
081021;1800;2,60818;
081021;1900;1,65804;
081021;2000;1,50741;
081021;2100;1,06158;
081021;2200;0,898018;
081021;2300;0,845832;
081022;0000;0,899521;
081022;0100;0,193771;
081022;0200;0,757545;
081022;0300;0,586343;
081022;0400;0,292257;
081022;0500;0,170324;
081022;0600;0,402019;
081022;0700;0,435486;
081022;0800;0,756536;
081022;0900;0,585588;
081022;1000;1,57012;
081022;1100;2,07576;
081022;1200;2,30497;
081022;1300;3,26394;
081022;1400;3,58233;
081022;1500;3,49372;
081022;1600;3,5518;
081022;1700;3,14595;
081022;1800;2,21592;
081022;1900;1,76759;
081022;2000;1,9556;
081022;2100;0,921679;
081022;2200;1,18469;
081022;2300;1,03488;
081023;0000;1,07995;
081023;0100;1,19993;
081023;0200;1,02724;
081023;0300;0,108779;
081023;0400;0,617064;
081023;0500;0,461319;
081023;0600;0,508074;
081023;0700;0,672071;
081023;0800;0,175629;
081023;0900;0,536401;
081023;1000;0,9189;
081023;1100;0,983475;
081023;1200;1,57535;
081023;1300;1,96657;
081023;1400;2,31313;
081023;1500;2,53603;
081023;1600;2,95587;
081023;1700;2,71785;
081023;1800;2,23669;
081023;1900;1,18592;
081023;2000;1,44031;
081023;2100;1,3625;
081023;2200;1,29158;
081023;2300;0,66188;
081024;0000;0,62326;
081024;0100;0,526969;
081024;0200;0,321321;
081024;0300;0,209317;
081024;0400;0,374545;
081024;0500;0,394444;
081024;0600;0,826488;
081024;0700;1,05518;
081024;0800;0,691648;
081024;0900;0,951653;
081024;1000;1,27506;
081024;1100;2,52198;
081024;1200;2,88835;
081024;1300;3,22353;
081024;1400;3,16406;
081024;1500;3,21658;
081024;1600;3,22445;
081024;1700;2,96412;
081024;1800;2,82919;
081024;1900;2,52557;
081024;2000;1,79945;
081024;2100;1,3569;
081024;2200;1,06691;
081024;2300;1,3074;
081025;0000;1,77222;
081025;0100;2,01297;
081025;0200;2,1731;
081025;0300;1,71737;
081025;0400;0,939992;
081025;0500;0,628216;
081025;0600;0,690736;
081025;0700;1,07228;
081025;0800;1,65408;
081025;0900;1,89827;
081025;1000;1,53074;
081025;1100;1,47683;
081025;1200;1,28879;
081025;1300;2,31031;
081025;1400;2,02;
081025;1500;1,33118;
081025;1600;1,13725;
081025;1700;1,57735;
081025;1800;1,85312;
081025;1900;1,48758;
081025;2000;1,05176;
081025;2100;0,747594;
081025;2200;0,472967;
081025;2300;1,02408;
081026;0000;0,564888;
081026;0100;1,1811;
081026;0200;0,743829;
081026;0300;0,809484;
081026;0400;0,786997;
081026;0500;1,00027;
081026;0600;0,862864;
081026;0700;0,474266;
081026;0800;0,77284;
081026;0900;0,377977;
081026;1000;0,664536;
081026;1100;0,900558;
081026;1200;1,18774;
081026;1300;1,45091;
081026;1400;2,16098;
081026;1500;2,61689;
081026;1600;3,16801;
081026;1700;3,08679;
081026;1800;2,04396;
081026;1900;2,03789;
081026;2000;1,76273;
081026;2100;1,42273;
081026;2200;1,47998;
081026;2300;0,706813;
081027;0000;0,906489;
081027;0100;0,648026;
081027;0200;0,272158;
081027;0300;1,13247;
081027;0400;0,201741;
081027;0500;0,764688;
081027;0600;1,06172;
081027;0700;1,19726;
081027;0800;0,839324;
081027;0900;2,07511;
081027;1000;2,31124;
081027;1100;2,54702;
081027;1200;3,20079;
081027;1300;3,66124;
081027;1400;3,95975;
081027;1500;3,60659;
081027;1600;3,53453;
081027;1700;3,33055;
081027;1800;3,26335;
081027;1900;2,1124;
081027;2000;1,71581;
081027;2100;2,1016;
081027;2200;1,22781;
081027;2300;1,25907;
081028;0000;1,36409;
081028;0100;1,69643;
081028;0200;1,12351;
081028;0300;2,05059;
081028;0400;1,75173;
081028;0500;1,19406;
081028;0600;1,09023;
081028;0700;0,472735;
081028;0800;0,931871;
081028;0900;0,61679;
081028;1000;1,36404;
081028;1100;1,12958;
081028;1200;1,21796;
081028;1300;1,93299;
081028;1400;1,87873;
081028;1500;2,2486;
081028;1600;2,06058;
081028;1700;2,7007;
081028;1800;2,0855;
081028;1900;2,09005;
081028;2000;1,86342;
081028;2100;1,52719;
081028;2200;1,30861;
081028;2300;0,184294;
081029;0000;0,496163;
081029;0100;0,570004;
081029;0200;1,02795;
081029;0300;0,276337;
081029;0400;0,210452;
081029;0500;0,295471;
081029;0600;0,669635;
081029;0700;0,978439;
081029;0800;1,22005;
081029;0900;0,877246;
081029;1000;0,321882;
081029;1100;0,702314;
081029;1200;0,604353;
081029;1300;1,46992;
081029;1400;1,98177;
081029;1500;2,07193;
081029;1600;2,58819;
081029;1700;3,0766;
081029;1800;2,47768;
081029;1900;1,36228;
081029;2000;1,69155;
081029;2100;1,35061;
081029;2200;0,6204;
081029;2300;0,135977;
081030;0000;0,450299;
081030;0100;0,257143;
081030;0200;0,456335;
081030;0300;0,349652;
081030;0400;0,184296;
081030;0500;0,247685;
081030;0600;0,504457;
081030;0700;0,918645;
081030;0800;0,824165;
081030;0900;0,762136;
081030;1000;1,21023;
081030;1100;1,8652;
081030;1200;2,3141;
081030;1300;2,98796;
081030;1400;3,4443;
081030;1500;3,53564;
081030;1600;3,30459;
081030;1700;2,78241;
081030;1800;2,63722;
081030;1900;1,78979;
081030;2000;1,61724;
081030;2100;1,13039;
081030;2200;1,32208;
081030;2300;1,29089;
081031;0000;1,11174;
081031;0100;1,12882;
081031;0200;0,898908;
081031;0300;0,91101;
081031;0400;0,904896;
081031;0500;1,12962;
081031;0600;0,734694;
081031;0700;0,816231;
081031;0800;0,732057;
081031;0900;1,43466;
081031;1000;1,91466;
081031;1100;2,20802;
081031;1200;2,22759;
081031;1300;2,67801;
081031;1400;2,91757;
081031;1500;2,92362;
081031;1600;3,06424;
081031;1700;2,77393;
081031;1800;2,58426;
081031;1900;2,01063;
081031;2000;1,85031;
081031;2100;1,51426;
081031;2200;1,00318;
081031;2300;1,03436;
081101;0000;1,32245;
081101;0100;1,15219;
081101;0200;0,553567;
081101;0300;1,18391;
081101;0400;0,803988;
081101;0500;0,609935;
081101;0600;0,563931;
081101;0700;1,24231;
081101;0800;1,29664;
081101;0900;1,32202;
081101;1000;1,52253;
081101;1100;2,21412;
081101;1200;2,00946;
081101;1300;3,15384;
081101;1400;3,22179;
081101;1500;2,86784;
081101;1600;2,93098;
081101;1700;2,70623;
081101;1800;2,24797;
081101;1900;1,71912;
081101;2000;1,16722;
081101;2100;1,11584;
081101;2200;0,949029;
081101;2300;0,540483;
081102;0000;0,615039;
081102;0100;0,482915;
081102;0200;0,828148;
081102;0300;0,70834;
081102;0400;0,400614;
081102;0500;0,326869;
081102;0600;0,931664;
081102;0700;0,246345;
081102;0800;0,327972;
081102;0900;0,46605;
081102;1000;0,657166;
081102;1100;1,58821;
081102;1200;2,30505;
081102;1300;3,03162;
081102;1400;2,97248;
081102;1500;3,70703;
081102;1600;3,53658;
081102;1700;3,0341;
081102;1800;3,00436;
081102;1900;2,05907;
081102;2000;1,4696;
081102;2100;1,64281;
081102;2200;1,04834;
081102;2300;0,967854;
081103;0000;0,958669;
081103;0100;0,769629;
081103;0200;0,313676;
081103;0300;0,577384;
081103;0400;0,421487;
081103;0500;0,547769;
081103;0600;0,588326;
081103;0700;1,15258;
081103;0800;0,778934;
081103;0900;0,445478;
081103;1000;1,7382;
081103;1100;3,01806;
081103;1200;3,58403;
081103;1300;3,66516;
081103;1400;3,52169;
081103;1500;3,25566;
081103;1600;3,23092;
081103;1700;2,88402;
081103;1800;2,42831;
081103;1900;2,44592;
081103;2000;2,04389;
081103;2100;1,16433;
081103;2200;0,860945;
081103;2300;0,675642;
081104;0000;0,761992;
081104;0100;0,337283;
081104;0200;0,690199;
081104;0300;0,456182;
081104;0400;0,314806;
081104;0500;0,355668;
081104;0600;0,677765;
081104;0700;1,0215;
081104;0800;0,797935;
081104;0900;0,624163;
081104;1000;0,457146;
081104;1100;0,846264;
081104;1200;1,57;
081104;1300;2,97102;
081104;1400;3,09259;
081104;1500;3,5606;
081104;1600;3,47693;
081104;1700;3,44083;
081104;1800;2,75441;
081104;1900;2,12557;
081104;2000;1,8913;
081104;2100;1,41866;
081104;2200;1,11117;
081104;2300;0,629429;
081105;0000;0,398178;
081105;0100;0,756886;
081105;0200;0,905708;
081105;0300;0,892916;
081105;0400;0,71659;
081105;0500;0,348464;
081105;0600;0,682321;
081105;0700;1,34722;
081105;0800;1,41349;
081105;0900;0,801085;
081105;1000;0,634801;
081105;1100;1,82007;
081105;1200;2,37725;
081105;1300;3,11107;
081105;1400;3,33643;
081105;1500;3,20893;
081105;1600;3,10585;
081105;1700;3,38353;
081105;1800;3,09568;
081105;1900;2,20659;
081105;2000;2,12971;
081105;2100;1,54856;
081105;2200;0,897947;
081105;2300;1,09155;
081106;0000;0,535966;
081106;0100;0,569238;
081106;0200;0,838881;
081106;0300;0,624928;
081106;0400;0,548265;
081106;0500;0,405355;
081106;0600;0,817983;
081106;0700;1,11392;
081106;0800;1,47888;
081106;0900;1,11295;
081106;1000;1,69467;
081106;1100;2,33413;
081106;1200;2,28852;
081106;1300;2,57335;
081106;1400;3,09245;
081106;1500;3,6145;
081106;1600;3,87469;
081106;1700;2,95408;
081106;1800;2,08517;
081106;1900;2,90245;
081106;2000;2,99305;
081106;2100;1,88944;
081106;2200;2,65853;
081106;2300;1,6147;
081107;0000;1,23148;
081107;0100;1,69364;
081107;0200;1,48601;
081107;0300;1,11482;
081107;0400;1,23819;
081107;0500;1,35488;
081107;0600;0,778543;
081107;0700;1,07573;
081107;0800;1,27675;
081107;0900;1,12248;
081107;1000;1,06029;
081107;1100;1,42292;
081107;1200;2,05617;
081107;1300;3,3658;
081107;1400;3,31959;
081107;1500;3,14701;
081107;1600;2,81499;
081107;1700;3,13787;
081107;1800;2,67708;
081107;1900;2,40922;
081107;2000;1,76817;
081107;2100;1,95517;
081107;2200;1,51228;
081107;2300;0,711907;
081108;0000;0,752399;
081108;0100;1,31312;
081108;0200;1,43256;
081108;0300;0,788735;
081108;0400;0,585979;
081108;0500;0,988478;
081108;0600;1,00009;
081108;0700;0,914742;
081108;0800;1,39296;
081108;0900;0,81216;
081108;1000;0,474465;
081108;1100;1,0534;
081108;1200;2,10569;
081108;1300;2,3075;
081108;1400;2,61156;
081108;1500;2,81528;
081108;1600;2,78068;
081108;1700;2,64637;
081108;1800;2,68895;
081108;1900;1,96763;
081108;2000;1,89143;
081108;2100;1,39575;
081108;2200;0,967806;
081108;2300;0,723845;
081109;0000;0,196711;
081109;0100;0,601523;
081109;0200;0,554082;
081109;0300;0,617877;
081109;0400;0,585011;
081109;0500;0,429587;
081109;0600;0,564837;
081109;0700;0,745067;
081109;0800;0,578333;
081109;0900;0,720172;
081109;1000;1,49243;
081109;1100;1,92983;
081109;1200;2,05925;
081109;1300;2,43674;
081109;1400;2,67403;
081109;1500;2,61606;
081109;1600;2,71396;
081109;1700;3,0794;
081109;1800;2,41135;
081109;1900;1,90154;
081109;2000;2,15521;
081109;2100;1,63211;
081109;2200;1,04394;
081109;2300;0,104014;
081110;0000;0,234417;
081110;0100;0,661365;
081110;0200;0,489342;
081110;0300;0,289286;
081110;0400;0,0750351;
081110;0500;0,300114;
081110;0600;0,496803;
081110;0700;0,908433;
081110;0800;0,611876;
081110;0900;0,269681;
081110;1000;0,697383;
081110;1100;1,15086;
081110;1200;2,20382;
081110;1300;2,48831;
081110;1400;2,64019;
081110;1500;2,78192;
081110;1600;3,07748;
081110;1700;2,95496;
081110;1800;2,70704;
081110;1900;1,46099;
081110;2000;0,912333;
081110;2100;0,478508;
081110;2200;0,712793;
081110;2300;0,4764;
081111;0000;0,22193;
081111;0100;0,40556;
081111;0200;0,202144;
081111;0300;0,198941;
081111;0400;0,48665;
081111;0500;0,459712;
081111;0600;0,480355;
081111;0700;0,308562;
081111;0800;0,394048;
081111;0900;0,946291;
081111;1000;0,65096;
081111;1100;1,24851;
081111;1200;1,88745;
081111;1300;2,50024;
081111;1400;3,10926;
081111;1500;3,37717;
081111;1600;3,53138;
081111;1700;3,52941;
081111;1800;2,65116;
081111;1900;1,62958;
081111;2000;1,77881;
081111;2100;0,84438;
081111;2200;0,222592;
081111;2300;0,442989;
081112;0000;0,179416;
081112;0100;0,542706;
081112;0200;0,139177;
081112;0300;0,46455;
081112;0400;0,313432;
081112;0500;0,329486;
081112;0600;0,600079;
081112;0700;0,822538;
081112;0800;1,1671;
081112;0900;1,23926;
081112;1000;0,868931;
081112;1100;1,55377;
081112;1200;2,19444;
081112;1300;1,9969;
081112;1400;2,6234;
081112;1500;3,4973;
081112;1600;3,95864;
081112;1700;3,86407;
081112;1800;3,21018;
081112;1900;2,41502;
081112;2000;1,80685;
081112;2100;1,48;
081112;2200;1,22378;
081112;2300;1,30288;
081113;0000;1,01603;
081113;0100;1,1968;
081113;0200;1,1992;
081113;0300;1,40595;
081113;0400;1,3449;
081113;0500;0,703278;
081113;0600;1,05367;
081113;0700;1,33317;
081113;0800;1,25553;
081113;0900;0,447258;
081113;1000;1,42855;
081113;1100;2,45508;
081113;1200;2,35135;
081113;1300;3,04079;
081113;1400;3,64074;
081113;1500;3,48959;
081113;1600;3,49137;
081113;1700;3,25426;
081113;1800;3,3539;
081113;1900;2,56928;
081113;2000;2,13485;
081113;2100;1,52617;
081113;2200;1,78311;
081113;2300;1,72717;
081114;0000;1,59651;
081114;0100;1,56312;
081114;0200;1,36183;
081114;0300;1,43513;
081114;0400;1,26906;
081114;0500;1,07967;
081114;0600;1,2239;
081114;0700;1,60809;
081114;0800;1,53981;
081114;0900;1,16452;
081114;1000;1,73446;
081114;1100;2,20589;
081114;1200;1,43481;
081114;1300;0,509155;
081114;1400;0,607699;
081114;1500;2,67398;
081114;1600;2,65166;
081114;1700;2,87081;
081114;1800;2,41941;
081114;1900;1,67561;
081114;2000;1,45122;
081114;2100;1,50021;
081114;2200;1,70126;
081114;2300;1,26835;
081115;0000;1,28987;
081115;0100;1,32679;
081115;0200;1,39353;
081115;0300;1,04222;
081115;0400;1,0371;
081115;0500;0,799747;
081115;0600;0,943766;
081115;0700;0,712811;
081115;0800;1,55036;
081115;0900;1,08616;
081115;1000;0,565798;
081115;1100;0,852211;
081115;1200;1,44891;
081115;1300;2,07926;
081115;1400;2,85368;
081115;1500;2,75349;
081115;1600;3,0331;
081115;1700;2,8533;
081115;1800;2,4863;
081115;1900;1,88737;
081115;2000;1,62308;
081115;2100;1,18691;
081115;2200;0,468121;
081115;2300;0,264709;
081116;0000;0,343488;
081116;0100;0,31432;
081116;0200;0,40802;
081116;0300;0,298214;
081116;0400;0,320966;
081116;0500;0,134579;
081116;0600;0,277577;
081116;0700;0,363793;
081116;0800;0,990537;
081116;0900;0,473466;
081116;1000;1,21315;
081116;1100;2,16988;
081116;1200;2,39178;
081116;1300;2,70941;
081116;1400;2,97368;
081116;1500;3,16934;
081116;1600;3,34143;
081116;1700;3,37107;
081116;1800;2,6047;
081116;1900;2,30414;
081116;2000;1,41415;
081116;2100;0,805595;
081116;2200;0,337407;
081116;2300;0,289666;
081117;0000;0,349442;
081117;0100;0,165806;
081117;0200;0,345516;
081117;0300;0,381895;
081117;0400;0,341992;
081117;0500;0,103015;
081117;0600;0,405341;
081117;0700;0,560842;
081117;0800;0,506283;
081117;0900;0,910731;
081117;1000;0,501287;
081117;1100;1,18274;
081117;1200;2,14677;
081117;1300;2,59235;
081117;1400;3,03054;
081117;1500;3,18615;
081117;1600;3,44152;
081117;1700;3,1113;
081117;1800;2,81927;
081117;1900;2,53414;
081117;2000;1,9163;
081117;2100;1,137;
081117;2200;0,746562;
081117;2300;0,410042;
081118;0000;0,526001;
081118;0100;0,226738;
081118;0200;0,661197;
081118;0300;0,250156;
081118;0400;0,922544;
081118;0500;0,295109;
081118;0600;0,749322;
081118;0700;0,801704;
081118;0800;0,487864;
081118;0900;1,13557;
081118;1000;0,503303;
081118;1100;1,34385;
081118;1200;2,25246;
081118;1300;2,46742;
081118;1400;2,90715;
081118;1500;3,38769;
081118;1600;3,41731;
081118;1700;3,27405;
081118;1800;2,43434;
081118;1900;1,86593;
081118;2000;1,84002;
081118;2100;0,755664;
081118;2200;0,956094;
081118;2300;1,01992;
081119;0000;0,127403;
081119;0100;0,675191;
081119;0200;0,644085;
081119;0300;0,485137;
081119;0400;0,530819;
081119;0500;0,571485;
081119;0600;0,53274;
081119;0700;0,659657;
081119;0800;0,761557;
081119;0900;0,957656;
081119;1000;0,533624;
081119;1100;1,33421;
081119;1200;2,5351;
081119;1300;2,6573;
081119;1400;3,19597;
081119;1500;3,51905;
081119;1600;3,37403;
081119;1700;3,73957;
081119;1800;2,95826;
081119;1900;2,80484;
081119;2000;1,93485;
081119;2100;1,18632;
081119;2200;0,473622;
081119;2300;0,468553;
081120;0000;1,27274;
081120;0100;0,968147;
081120;0200;0,846437;
081120;0300;0,934172;
081120;0400;0,7781;
081120;0500;0,690306;
081120;0600;0,994222;
081120;0700;1,12852;
081120;0800;0,800056;
081120;0900;0,492119;
081120;1000;0,687421;
081120;1100;1,41407;
081120;1200;2,54834;
081120;1300;2,64734;
081120;1400;2,8755;
081120;1500;3,22132;
081120;1600;3,76953;
081120;1700;3,26457;
081120;1800;3,36422;
081120;1900;3,50117;
081120;2000;2,45277;
081120;2100;1,82474;
081120;2200;1,32481;
081120;2300;0,935815;
081121;0000;1,25204;
081121;0100;0,93442;
081121;0200;0,845113;
081121;0300;0,888927;
081121;0400;0,870416;
081121;0500;0,865824;
081121;0600;0,925841;
081121;0700;1,06358;
081121;0800;1,13476;
081121;0900;0,794785;
081121;1000;0,823528;
081121;1100;1,97548;
081121;1200;2,63092;
081121;1300;2,52301;
081121;1400;3,52041;
081121;1500;3,49384;
081121;1600;3,35763;
081121;1700;3,0934;
081121;1800;3,04396;
081121;1900;2,64656;
081121;2000;2,34055;
081121;2100;1,99403;
081121;2200;1,2905;
081121;2300;0,616261;
081122;0000;0,406562;
081122;0100;1,02141;
081122;0200;1,10263;
081122;0300;0,562095;
081122;0400;0,511539;
081122;0500;0,805346;
081122;0600;0,146722;
081122;0700;1,07026;
081122;0800;1,11407;
081122;0900;1,12552;
081122;1000;1,58346;
081122;1100;2,39721;
081122;1200;2,90925;
081122;1300;3,24992;
081122;1400;3,02383;
081122;1500;3,54474;
081122;1600;3,57564;
081122;1700;3,91917;
081122;1800;3,15869;
081122;1900;2,75769;
081122;2000;2,17666;
081122;2100;2,04737;
081122;2200;1,66623;
081122;2300;0,537142;
081123;0000;0,609324;
081123;0100;0,713671;
081123;0200;1,02576;
081123;0300;0,621902;
081123;0400;0,771132;
081123;0500;0,678185;
081123;0600;0,890011;
081123;0700;1,20162;
081123;0800;0,908957;
